date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:50:58	17084/17084	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a865c-42bc-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.eot	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:50:58	8208/8208	---M--	200	added ('OK')	font/woff2	etag:%22b3a8660-2010-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.woff2	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:03	9668/9668	---M--	200	added ('OK')	font/woff	etag:%22b3a865f-25c4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.woff	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:09	16908/16908	---M--	200	added ('OK')	font/ttf	etag:%22b3a865e-420c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.ttf	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:12	18031/18031	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a865d-466f-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.svg	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-27.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:16	16440/16440	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a8661-4038-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.eot	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:19	7976/7976	---M--	200	added ('OK')	font/woff2	etag:%22b3a8665-1f28-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.woff2	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:21	9400/9400	---M--	200	added ('OK')	font/woff	etag:%22b3a8664-24b8-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.woff	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:22	16264/16264	---M--	200	added ('OK')	font/ttf	etag:%22b3a8663-3f88-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.ttf	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:23	15107/15107	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a8662-3b03-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.svg	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-28.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:24	17172/17172	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a8666-4314-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.eot	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:24	8188/8188	---M--	200	added ('OK')	font/woff2	etag:%22b3a866a-1ffc-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.woff2	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:25	9792/9792	---M--	200	added ('OK')	font/woff	etag:%22b3a8669-2640-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.woff	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:27	16996/16996	---M--	200	added ('OK')	font/ttf	etag:%22b3a8668-4264-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.ttf	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:27	18045/18045	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a8667-467d-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.svg	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-29.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:29	16256/16256	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a866b-3f80-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.eot	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:29	8324/8324	---M--	200	added ('OK')	font/woff2	etag:%22b3a866f-2084-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.woff2	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:29	9892/9892	---M--	200	added ('OK')	font/woff	etag:%22b3a866e-26a4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.woff	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:30	16402/16402	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a866c-4012-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.svg	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:31	16084/16084	---M--	200	added ('OK')	font/ttf	etag:%22b3a866d-3ed4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.ttf	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-3.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:32	8732/8732	---M--	200	added ('OK')	font/woff2	etag:%22b3a8674-221c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.woff2	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:32	18804/18804	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a8670-4974-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.eot	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:33	19220/19220	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a8671-4b14-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.svg	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:33	10308/10308	---M--	200	added ('OK')	font/woff	etag:%22b3a8673-2844-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.woff	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:34	7292/7292	---M--	200	added ('OK')	font/woff2	etag:%22b3a8679-1c7c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.woff2	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:35	8648/8648	---M--	200	added ('OK')	font/woff	etag:%22b3a8678-21c8-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.woff	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:35	15008/15008	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a8675-3aa0-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.eot	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:35	18628/18628	---M--	200	added ('OK')	font/ttf	etag:%22b3a8672-48c4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.ttf	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-30.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:35	14516/14516	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a8676-38b4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.svg	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:36	14832/14832	---M--	200	added ('OK')	font/ttf	etag:%22b3a8677-39f0-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.ttf	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-31.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:37	7596/7596	---M--	200	added ('OK')	font/woff2	etag:%22b3a867e-1dac-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.woff2	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:37	15436/15436	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a867a-3c4c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.eot	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:38	9076/9076	---M--	200	added ('OK')	font/woff	etag:%22b3a867d-2374-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.woff	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:38	15755/15755	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a867b-3d8b-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.svg	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:39	15260/15260	---M--	200	added ('OK')	font/ttf	etag:%22b3a867c-3b9c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.ttf	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-32.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:40	6688/6688	---M--	200	added ('OK')	font/woff2	etag:%22b3a8683-1a20-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.woff2	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:40	12168/12168	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a8680-2f88-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.svg	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:41	14352/14352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a867f-3810-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.eot	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:41	8020/8020	---M--	200	added ('OK')	font/woff	etag:%22b3a8682-1f54-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.woff	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:42	14176/14176	---M--	200	added ('OK')	font/ttf	etag:%22b3a8681-3760-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.ttf	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-33.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:42	7576/7576	---M--	200	added ('OK')	font/woff2	etag:%22b3a8688-1d98-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.woff2	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:42	15700/15700	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a8684-3d54-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.eot	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:43	9016/9016	---M--	200	added ('OK')	font/woff	etag:%22b3a8687-2338-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.woff	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:43	14691/14691	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a8685-3963-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.svg	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:44	7172/7172	---M--	200	added ('OK')	font/woff2	etag:%22b3a868d-1c04-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.woff2	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:44	15524/15524	---M--	200	added ('OK')	font/ttf	etag:%22b3a8686-3ca4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.ttf	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-34.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:44	14384/14384	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a8689-3830-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.eot	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:45	8496/8496	---M--	200	added ('OK')	font/woff	etag:%22b3a868c-2130-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.woff	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:45	13631/13631	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a868a-353f-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.svg	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:46	14208/14208	---M--	200	added ('OK')	font/ttf	etag:%22b3a868b-3780-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.ttf	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-35.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:47	8108/8108	---M--	200	added ('OK')	font/woff2	etag:%22b3a8692-1fac-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.woff2	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:47	16336/16336	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a868e-3fd0-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.eot	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:48	16313/16313	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a868f-3fb9-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.svg	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:48	9584/9584	---M--	200	added ('OK')	font/woff	etag:%22b3a8691-2570-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.woff	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:49	6396/6396	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b3a8693-18fc-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.eot	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.eot	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:49	3044/3044	---M--	200	added ('OK')	font/woff2	etag:%22b3a8697-be4-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.woff2	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.woff2	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:49	16160/16160	---M--	200	added ('OK')	font/ttf	etag:%22b3a8690-3f20-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.ttf	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-36.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:49	3736/3736	---M--	200	added ('OK')	font/woff	etag:%22b3a8696-e98-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.woff	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.woff	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:49	6220/6220	---M--	200	added ('OK')	font/ttf	etag:%22b3a8695-184c-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.ttf	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.ttf	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
04:51:50	2465/2465	---M--	200	added ('OK')	image/svg+xml	etag:%22b3a8694-9a1-5952143f2d380%22	http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.svg	C:/My%20Web%20Sites/cursus/gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/fonts/unicons-37.svg	(from http://gambolthemes.net/html-items/cursus_demo_f12/vendor/unicons-2.0.1/css/unicons.css)
